uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF,,
9985A42EEB734636A9BC3CB5227CF02F,D01,BART,BART_012,F5,deciduousForest,44.04748,-71.315327,WGS84,,617.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0401,NAIN,Napaeozapus insignis,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,29,,,,24,BART.20140629.R0401.B,mandibular,BART.20140629.R0401.F,old,BART.20140629.R0401.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,blood sample dispersed in fur,0,0,0,-1,0,,
935C5AF2AD6A46F1B23F61871A4FECE3,D01,BART,BART_012,G6,deciduousForest,44.047393,-71.315199,WGS84,,616.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0499,GLVO,Glaucomys volans,species,, ,M,N,N,,,adult,nonscrotal,,,,30,,,,65,,,BART.20140629.R0499.F,old,BART.20140629.R0499.E,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
F0B6BF9894C24F4C9929D6265DA7B359,D01,BART,BART_012,I1,deciduousForest,44.047848,-71.314967,WGS84,,619.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0485,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,16,89,,17,,,BART.20140629.R0485.F,fresh,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,1,-1,1,,
7FD31EE976014F91863C7C28869856C6,D01,BART,BART_012,B3,deciduousForest,44.04765,-71.315833,WGS84,,622.5,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0445,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,19,15,82,,14,,,BART.20140629.R0445.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
ACA5B1AB80D84F41B4C7186277604AC8,D01,BART,BART_012,A9,deciduousForest,44.047108,-71.315936,WGS84,,616.8,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0447,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,20,16,85,,15,BART.20140629.R0447.B,mandibular,BART.20140629.R0447.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,1,-1,1,,
4AB231E88BA44E36A655AD3138482459,D01,BART,BART_012,F8,deciduousForest,44.04721,-71.315316,WGS84,,615,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0132,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,16,95,,18,BART.20140629.R0132.B,mandibular,BART.20140629.R0132.F,fresh,,BART.20140629.R0132.H,BART.20140629.R0132.H,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
81CD681CB298451E9524733A4206F4DE,D01,BART,BART_012,F3,deciduousForest,44.04766,-71.315334,WGS84,,619.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0570,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,juvenile,nonscrotal,,,,18,13,86,,14,BART.20140629.R0570.B,unsuccessful,BART.20140629.R0570.F,fresh,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,1,-1,1,,
88EE0C87F8D041ECB5A520D04F8B8313,D01,BART,BART_012,F7,deciduousForest,44.0473,-71.31532,WGS84,,615.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0482,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,18,14,80,,24,,,BART.20140629.R0482.F,old,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,1,-1,1,,
42A8A3E34DC2459E9C77A792EE849C77,D01,BART,BART_012,A8,deciduousForest,44.047198,-71.31594,WGS84,,617.8,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0551,PELE,Peromyscus leucopus,species,cf. species, ,F,R,Y,,,adult,,nonenlarged,pregnant,swollen,22,14,92,,34,BART.20140629.R0551.B,mandibular,BART.20140629.R0551.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
3AFDDB4F984D4FC4AF321C2407C98FE6,D01,BART,BART_001,H10,mixedForest,44.046434,-71.304724,WGS84,,521.1,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0493,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,juvenile,nonscrotal,,,,21,13,75,,13,BART.20140629.R0493.B,mandibular,BART.20140629.R0493.F,fresh,BART.20140629.R0493.E,BART.20140629.R0493.H,BART.20140629.R0493.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
96035B25D73B4F8FA3274E1CF97B1D6C,D01,BART,BART_012,A4,deciduousForest,44.047557,-71.315954,WGS84,,622,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0406,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,18,15,92,,24,BART.20140629.R0406.B,unsuccessful,BART.20140629.R0406.F,fresh,BART.20140629.R0406.E,BART.20140629.R0406.H,BART.20140629.R0406.H,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,1,0,-1,0,,
B2FEEF08351F499282E039A24EA3E0D3,D01,BART,BART_012,B5,deciduousForest,44.04747,-71.315826,WGS84,,620.4,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0500,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,neither,30,,,,23,BART.20140629.R0500.B,mandibular,BART.20140629.R0500.F,fresh,BART.20140629.R0500.E,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,NAIN ear tagged due to lack of PIT tags,0,0,0,-1,0,,
3AC32E337A9E44E3895CD68761B70CB7,D01,BART,BART_001,H9,mixedForest,44.046524,-71.304728,WGS84,,520.8,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
4637F002791B476FB32B365CF9F9D836,D01,BART,BART_012,E4,deciduousForest,44.047568,-71.315455,WGS84,,619.6,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0502,TAST,Tamias striatus,species,, ,M,N,N,,,adult,nonscrotal,,,,35,,,,93,,,,,BART.20140629.R0502.E,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
EEA88E91A6594A25800E43E021143938,D01,BART,BART_012,E3,deciduousForest,44.047658,-71.315458,WGS84,,620.6,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421247,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,neither,31,,,,24,BART.20140629.421247.B,mandibular,BART.20140629.421247.F,old,BART.20140629.421247.E,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
5EA6D32E240B4CC99F59BD5C45DA7CB2,D01,BART,BART_012,E2,deciduousForest,44.047748,-71.315462,WGS84,,621.6,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0483,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,19,13,80,,13,,,BART.20140629.R0483.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
4479F418C65D4C99B837B91C0DE67FF3,D01,BART,BART_001,I6,mixedForest,44.046796,-71.304613,WGS84,,518.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421295,NAIN,Napaeozapus insignis,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,30,,,,39,BART.20140629.421295.B,mandibular,BART.20140629.421295.F,fresh,BART.20140629.421295.E,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
C5A85098AADC4C3FA33F78430EFCE208,D01,BART,BART_012,D6,deciduousForest,44.047385,-71.315573,WGS84,,618.1,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0444,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,19,16,89,,21,,,BART.20140629.R0444.F,fresh,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,1,0,-1,0,,
9F284864582C41CE865FA830F3721958,D01,BART,BART_012,D8,deciduousForest,44.047205,-71.315566,WGS84,,616.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0568,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,19,14,79,,18,BART.20140629.R0568.B,mandibular,BART.20140629.R0568.F,fresh,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,1,-1,1,,
8E57B9B4A08649ADA99A963F766E6575,D01,BART,BART_012,D4,deciduousForest,44.047565,-71.31558,WGS84,,620.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421243,NAIN,Napaeozapus insignis,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,29,,,,29,BART.20140629.421243.B,mandibular,BART.20140629.421243.F,old,BART.20140629.421243.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
EEC4EF7D4E4D409494FF64D4D6D95AFD,D01,BART,BART_001,I5,mixedForest,44.046886,-71.304617,WGS84,,518,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0492,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,19,13,75,,14,BART.20140629.R0492.B,unsuccessful,BART.20140629.R0492.F,fresh,BART.20140629.R0492.E,BART.20140629.R0492.H,BART.20140629.R0492.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
5DE9B1F4DB4642D8AD546DE0D1A2A9C3,D01,BART,BART_012,C3,deciduousForest,44.047653,-71.315708,WGS84,,621.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421308,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,swollen,31,,,,39,BART.20140629.421308.B,mandibular,BART.20140629.421308.F,old,BART.20140629.421308.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
3B7CE06122D04AE69DB3FC04A2FAD76D,D01,BART,BART_012,C2,deciduousForest,44.047742,-71.315711,WGS84,,622.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0552,TAST,Tamias striatus,species,, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,,,,,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,-1,0,0,-1,0,,
E8CC22AF81234ABCBFFE55A28452247D,D01,BART,BART_001,I9,mixedForest,44.046526,-71.304603,WGS84,,519.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0494,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,20,15,95,,21,BART.20140629.R0494.B,mandibular,BART.20140629.R0494.F,fresh,BART.20140629.R0494.E,BART.20140629.R0494.H,BART.20140629.R0494.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
8703F334605C4A2B81F225C3FF2D0F65,D01,BART,BART_012,C9,deciduousForest,44.047113,-71.315687,WGS84,,615.7,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0424,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,19,14,90,,17,BART.20140629.R0424.B,mandibular,BART.20140629.R0424.F,old,BART.20140629.R0424.E,BART.20140629.R0424.H,BART.20140629.R0424.H,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
CF86930061F743008503C67DF456E8AC,D01,BART,BART_012,C4,deciduousForest,44.047563,-71.315704,WGS84,,620.8,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421238,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,swollen,30,,,,27,BART.20140629.421238.B,mandibular,BART.20140629.421238.F,old,BART.20140629.421238.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
78DCB89F294E489788A38572B5CA4E00,D01,BART,BART_012,J10,deciduousForest,44.04704,-71.31481,WGS84,,610.7,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0484,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,17,,,BART.20140629.R0484.F,old,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,Minimal information recorded due to time restraints and temperature.,0,1,0,-1,0,,
8198477CEA6247E9BA180EDE931DD820,D01,BART,BART_012,B10,deciduousForest,44.04702,-71.315808,WGS84,,615.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421319,NAIN,Napaeozapus insignis,species,, ,F,N,Y,,,adult,,nonenlarged,not,neither,32,,,,23,,,BART.20140629.421319.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
EAE10F89C965486391D17AEF2A44D5E8,D01,BART,BART_001,D10,mixedForest,44.046424,-71.305223,WGS84,,527.2,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,F,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
34C30738EDBC4E6ABDA2048282121CBA,D01,BART,BART_001,E9,mixedForest,44.046516,-71.305102,WGS84,,525.4,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0440,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,13,83,,19,,,BART.20140629.R0440.F,fresh,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
FDCEC827F06E4ACFB04B184CCA98EF8C,D01,BART,BART_012,E10,deciduousForest,44.047028,-71.315434,WGS84,,613.7,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0573,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,16,94,,16,,,BART.20140629.R0573.F,fresh,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
B5C21B5291364158B5A306C798941101,D01,BART,BART_001,D2,mixedForest,44.047144,-71.305251,WGS84,,525.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421256,MYGA,Myodes gapperi,species,, ,F,N,Y,,,adult,,nonenlarged,not,neither,19,,,,18,BART.20140629.421256.B,mandibular,BART.20140629.421256.F,fresh,BART.20140629.421256.E,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,Blood cross-contaminated with fecal.,0,0,1,-1,1,,
A2A0D4BFB767485B938AE4486B01AF9D,D01,BART,BART_001,F6,mixedForest,44.046789,-71.304988,WGS84,,523,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
7BC83C6DFDFC40D29B2508F9519FBB51,D01,BART,BART_001,F9,mixedForest,44.046519,-71.304977,WGS84,,523.9,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
2384C942D1C44AF78E48B4E5B5AC3C03,D01,BART,BART_001,H1,mixedForest,44.047244,-71.304756,WGS84,,518.6,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0L0441,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,13,85,,20,,,BART.20140629.L0441.F,old,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,1,0,-1,0,,
5DEA3E777BF44DB09E5063ABCDAD4383,D01,BART,BART_001,F10,mixedForest,44.046429,-71.304974,WGS84,,524.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0326,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,16,85,,16,,,BART.20140629.R0326.F,fresh,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,1,0,-1,0,,
FB046AD4C8A84FA1803492790775751D,D01,BART,BART_001,H4,mixedForest,44.046974,-71.304745,WGS84,,519.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0136,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,23,15,85,,18,,,BART.20140629.R0136.F,old,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,1,0,-1,0,,
C3E88F5674004DA9ABD7A14A3447114B,D01,BART,BART_001,E1,mixedForest,44.047236,-71.30513,WGS84,,523.5,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0486,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,21,15,98,,20,BART.20140629.R0486.B,mandibular,BART.20140629.R0486.F,fresh,BART.20140629.R0486.E,BART.20140629.R0486.H,BART.20140629.R0486.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,1,0,-1,0,,
3BE6F42170E04086A143934510DEFEE5,D01,BART,BART_001,G1,mixedForest,44.047241,-71.30488,WGS84,,520.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0490,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,19,17,81,,18,BART.20140629.R0490.B,mandibular,BART.20140629.R0490.F,fresh,BART.20140629.R0490.E,BART.20140629.R0490.H,BART.20140629.R0490.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
91FBD7DB04C149268582B3AC4BB6A175,D01,BART,BART_001,A6,mixedForest,44.046776,-71.305611,WGS84,,530.7,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
470F274C305342B7AD2ACDC56C160214,D01,BART,BART_012,H5,deciduousForest,44.047485,-71.315077,WGS84,,616.6,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0503,TAST,Tamias striatus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,35,,,,91,,,,,BART.20140629.R0503.E,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,,0,0,0,-1,0,,
A554D454F08143A2B9429A0C83A0ED31,D01,BART,BART_012,H9,deciduousForest,44.047125,-71.315063,WGS84,,612.8,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0554,TAST,Tamias striatus,species,, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,84,,,,,,,,,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,Minimal information recorded due to time constraints and temperature.,0,0,0,-1,0,,
C30F5EF13F684208BFD5F18D8AB4D0FE,D01,BART,BART_012,H8,deciduousForest,44.047215,-71.315067,WGS84,,613.8,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0416,TAST,Tamias striatus,species,, ,M,R,N,,,adult,scrotal,,,,31,,,,79,,,BART.20140629.R0416.F,old,BART.20140629.R0416.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
A8BBFAD30782492382CE2265C7314E88,D01,BART,BART_012,G8,deciduousForest,44.047213,-71.315192,WGS84,,614.4,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0407,TAST,Tamias striatus,species,, ,M,N,N,,,adult,nonscrotal,,,,32,,,,79,,,BART.20140629.R0407.F,old,BART.20140629.R0407.E,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,0,0,-1,0,,
0FE6DDE651444EB4A21404F61C3740AD,D01,BART,BART_012,J3,deciduousForest,44.04767,-71.314835,WGS84,,617.2,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0182,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,24,,,BART.20140629.R0182.F,old,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,Limited processing due to time constraints,0,0,0,-1,0,,
E9CDB895019E4CEE80D17C8DB6ED1871,D01,BART,BART_001,A1,mixedForest,44.047226,-71.305629,WGS84,,529.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0487,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,20,13,81,,20,BART.20140629.R0487.B,mandibular,BART.20140629.R0487.F,fresh,BART.20140629.R0487.E,BART.20140629.R0487.H,BART.20140629.R0487.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
DED3DF37814943439554D0CAD7D012F0,D01,BART,BART_012,I6,deciduousForest,44.047398,-71.314949,WGS84,,615,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0569,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,19,14,79,,15,BART.20140629.R0569.B,mandibular,BART.20140629.R0569.F,old,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,,0,1,1,-1,1,,
3F74E723727648DE82C9A219183904C4,D01,BART,BART_001,A7,mixedForest,44.046686,-71.305608,WGS84,,530.9,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0488,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,21,14,85,,13,BART.20140629.R0488.B,mandibular,BART.20140629.R0488.F,fresh,BART.20140629.R0488.E,BART.20140629.R0488.H,BART.20140629.R0488.H,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,0,0,-1,0,,
0F2CD28B33FA45E1B37EC16E09556087,D01,BART,BART_012,J6,deciduousForest,44.0474,-71.314824,WGS84,,614.3,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.421299,NAIN,Napaeozapus insignis,species,, ,F,R,Y,,,adult,,enlarged,pregnant,neither,,,,,25,,,,,,,,,6SJ325p65hb3UnCLYcVTsvIc8JdpRGee,L2UvsYujt8BdCSqP+eOKcgcPb/VQ+IyW,Limited processing due to time constraints,0,0,0,-1,0,,
F7FBEBE66153400F93C7130B5913DEAF,D01,BART,BART_001,B9,mixedForest,44.046509,-71.305476,WGS84,,529.9,,6/29/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,,N,N,,,,,,not,,,,,,,,,,,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,-1,-1,-1,-1,-1,,
8BA13E5551B249C3BE41481BF7F51466,D01,BART,BART_001,C3,mixedForest,44.047051,-71.305372,WGS84,,527.1,,6/29/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0437,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,19,13,77,,14,,,BART.20140629.R0437.F,fresh,,,,,U3preYdWOJx55TH7MGq0n6opLXzBc8v+,ze4KwYTRE77ZeyISZGU0F0Nj8//iQdt6,,0,1,1,-1,1,,
